sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,sample_weight,weight_len,weight_quality,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,source_table_set,source_file_set,origin_source_set,raw_record_ids,citation_ids,notes,row_count_after_filter
VIEPR,5,aux,False,True,632.0,3.199282921717615,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,632.0,632.0,632.0,632.0,1.0,,,,biopep_core_standardized,biopep_ace_000542 || 9709,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9709,BIOPEP-UWM,1
VIPEL,5,aux,False,True,799.24,3.0973227888654558,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,4,False,False,,799.24,799.24,799.24,799.24,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000272 || 8202 || 2557 || 6129 || 6763,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8202 || Pork (Sus domesticus) || Pork meat,BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Sentandreu and Toldra (2006) || RP-HPLC,4
VKAGE,5,aux,False,True,141.56,3.8490594460345227,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,141.56,141.56,141.56,141.56,1.0,,,,ahtpdb_clean_um_standardized,1252,Sweet-potato tuber trypsin inhibitor,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || TLC (Holmquist et al., 1979) || TrypsinSepharose-4B AC",1
VKAGF,5,aux,False,True,51.65,4.2869296741443605,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,2,False,False,,20.3,83.0,51.65,51.65,4.088669950738916,,,,ahtpdb_clean_um_standardized,2439 || 2588,Porcine myosin B,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Katayama et al. 2004 || RP-HPLC",2
VLIVP,5,aux,False,True,1.69,5.772113295386326,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,8,False,False,,1.69,4.2,1.69,2.00375,2.485207100591716,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000155 || 7415 || 1831 || 1981 || 2330 || 2755 || 5345 || 6222 || 6490,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7415 || Soybean glycinin || Soybean-derived || Glycinin from soybean || Soybean (Glycine max) || Soybean,"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Wu and Ding, 2002 || RP-HPLC, IEC || HPLC, MALDI-TOF || Cushman and Cheung (1971) || RP-HPLC",8
VLPIP,5,aux,False,True,31.0,4.508638306165727,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,7,False,False,,31.0,31.0,31.0,31.0,1.0,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000036 || 2657 || mbpdb_ace_000135 || MBPDB_P05814_VLPIP_176-180 || 2402 || 5346 || 6013 || 6321 || 6838,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2657 || 10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",7
VLPYP,5,aux,False,True,36.0,4.443697499232712,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,6,False,False,,36.0,36.0,36.0,36.0,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000031 || 2652 || 2409 || 5347 || 6020 || 6316 || 6845,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2652 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",6
VPKVK,5,aux,False,True,49.0,4.309803919971486,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,2,False,False,,4.3,93.7,49.0,49.0,21.79069767441861,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000114 || MBPDB_P11839_VPKVK_110-114 || 4318,10.3168/jds.S0022-0302(06)72370-0 || Milk-Cheese (Sheep milk and cheeses proteins),Bioactive Peptides in Ovine and Caprine Cheeselike Systems Prepared with Proteases from Cynara cardunculus || Ovis aries || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
VRKGQ,5,aux,False,True,1.5,5.823908740944319,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,1.5,1.5,1.5,1.5,1.0,,,,ahtpdb_clean_um_standardized,1995,Legumin,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
VVGAK,5,aux,False,True,1.14,5.943095148663527,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,1.14,1.14,1.14,1.14,1.0,,,,ahtpdb_clean_um_standardized,1242,Sweet-potato tuber thioredoxinh,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || TLC (Holmquist et al., 1979) || Ni2+-chelate AC",1
VVPPA,5,aux,False,True,79.5,4.0996328713435295,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,4,False,False,,79.43,79.5,79.5,79.4825,1.000881279113685,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000231 || 7664 || 1034 || 1865 || 2435,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7664 || Algae (Chlorella vulgaris),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC",4
VVVPP,5,aux,False,True,284.4,3.5460704079422714,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,284.4,284.4,284.4,284.4,1.0,,,,ahtpdb_clean_um_standardized,2474,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
VVYPW,5,aux,False,True,0.36,6.443697499232712,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,3,False,False,,0.36,383.228473574,0.36,127.98282452466668,1064.5235377055556,,,,ahtpdb_clean_um_standardized,2297 || 5010 || 6698,Porcine blood || Bulfrog (Rana catesbeiana Shaw) muscle protein,small || exact_molar_value || not_converted: ic50_type不是mass_unit || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Spectrophotometric method by Matzui et al. || RP-HPLC,3
VYPHK,5,aux,False,True,4.59,5.338187314462739,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,4.59,4.59,4.59,4.59,1.0,,,,ahtpdb_clean_um_standardized,2337,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
WHHTF,5,aux,False,True,24.1,4.617982957425132,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,24.1,24.1,24.1,24.1,1.0,,,,ahtpdb_clean_um_standardized,2391,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
WLAHK,5,aux,False,True,77.0,4.113509274827518,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,2,5,False,False,,38.8,176.4,77.0,89.24000000000001,4.54639175257732,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000247 || MBPDB_P00711_WLAHK_123-127 || 1305 || 1332 || 2460 || 6478,"1) 10.1016/j.idairyj.2005.09.009, 2) 10.1017/s0022029999003982 || Whey (Whole whey protein) || Alpha-Lactoglobulin || Whey protein","1) Preparation of angiotensin-I-converting enzyme inhibitory hydrolysates from unsupplemented caprine whey fermentation by various cheese microflora, 2) Angiotensin I-converting enzyme inhibitory properties of whey protein digests: concentration and characterization of active peptides || Bos taurus || Alpha-lactalbumin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Vermeirssen et al. || SDS-PAGE, RP-HPLC",5
WVPSV,5,aux,False,True,627.247779918,3.202560867153357,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,627.247779918,627.247779918,627.247779918,627.247779918,1.0,,,,ahtpdb_clean_um_standardized,5009,Porcine blood,small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Spectrophotometric method by Matzui et al. || RP-HPLC,1
WYSLA,5,aux,False,True,86.9,4.060980223551334,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,3,False,False,,86.9,86.9,86.9,86.90000000000002,1.0,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000704 || 10557 || mbpdb_ace_000080 || MBPDB_P02754_WYSLA_35-39 || 6964,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10557 || 10.1021/jf063427j || Bovine (Bos taurus),BIOPEP-UWM || ACE-Inhibitory and Radical-Scavenging Activity of Peptides Derived from β-Lactoglobulin f(19-25) Interactions with Ascorbic Acid || Bos taurus || Beta-lactoglobulin || small || exact_molar_value || not_converted: ic50_type不是mass_unit,3
YGFLP,5,aux,False,True,260.0,3.5850266520291822,0.4,0.5,0.8,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,3,5,False,False,,232.33,270.195,260.0,256.505,1.1629793827745016,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000009 || 2625 || mbpdb_ace_000123 || MBPDB_P05814_YGFLP_74-78 || 2470 || 6294 || 6805,"https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2625 || 1) 10.1080/00021369.1989.10869621, 2) 10.3390/foods9080991 || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein)","BIOPEP-UWM || 1) Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein, 2) In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",5
YGLYP,5,aux,False,True,159.27,3.7978660199391805,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,159.27,159.27,159.27,159.27,1.0,,,,ahtpdb_clean_um_standardized,2453,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
YKLRP,5,aux,False,True,16.5,4.782516055786093,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,16.5,16.5,16.5,16.5,1.0,,,,mbpdb_core_standardized,mbpdb_ace_000012 || MBPDB_P24627_YKLRP_91-95,10.1021/jf4053868,Novel Antihypertensive Lactoferrin-Derived Peptides Produced by Kluyveromyces marxianus: Gastrointestinal Stability Profile and In Vivo Angiotensin I-Converting Enzyme (ACE) Inhibition || Bos taurus || Lactotransferrin,1
YKWLP,5,aux,False,True,17.2,4.764471553092451,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,17.2,17.2,17.2,17.2,1.0,,,,ahtpdb_clean_um_standardized,2842,Synthesized,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
YPLDL,5,aux,False,True,51.0,4.292429823902063,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,2,False,False,,51.0,51.0,51.0,51.0,1.0,,,,ahtpdb_clean_um_standardized,2422 || 6542,Soybean (Soy bioactive),small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
YPSYG,5,aux,False,True,0.1297149684246458,6.887009905726726,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,0.1297149684246458,0.1297149684246458,0.1297149684246458,0.1297149684246458,1.0,,,,ferm_strict_core_standardized,fermfoodb_ace_000156 || FMDB355,22901481,singleton || only_one_record_in_fermfoodb || Ace-inhibitory || spectrophotometeric assay using HHL as substrate,1
YVVFK,5,aux,False,True,44.0,4.356547323513812,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,1,False,False,,44.0,44.0,44.0,44.0,1.0,,,,ahtpdb_clean_um_standardized,6974,Soybean (Glycine max),small || exact_molar_value || not_converted: ic50_type不是mass_unit,1
YYAPF,5,aux,False,True,26.35,4.579219380451434,0.35,0.5,0.7,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,1,2,False,False,,26.3,26.4,26.35,26.35,1.0038022813688212,,,,ahtpdb_clean_um_standardized,1909 || 2395,Wine,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || RP-HPLC, SEC",2
